file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\builder\lab\NewCallBuilder.java,builder.lab.NewCallBuilder,class,4,5,1,4,10,1,0,8,0,0.2,0.0,0.0,10,0,10,0,0,0,10,0,0,0,1,0,0,0,0,1,0,0,0,34,1,0,0,0,0,2,0,2,0,1,0,0,0,0,32,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\chain\JuniorAgent.java,chain.JuniorAgent,class,2,3,1,2,3,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,1,0,1,1,0,0,0,0,0,0,0,0,9,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\abstractfactory\AbstractFrameWidget.java,abstractfactory.AbstractFrameWidget,class,0,6,6,0,0,1,2,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1025,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\abstractfactory\lab\HolidaySurprise.java,abstractfactory.lab.HolidaySurprise,class,1,2,1,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\abstractfactory\lab\PackagingType.java,abstractfactory.lab.PackagingType,enum,0,1,1,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\facade\LoanManagerRefactored.java,facade.LoanManagerRefactored,class,4,4,0,4,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,3,1,0,0,0,14,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\factorymethod\CheesePizza.java,factorymethod.CheesePizza,class,1,3,2,1,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\abstractfactory\AbstractListboxWidget.java,abstractfactory.AbstractListboxWidget,class,0,6,6,0,0,1,2,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1025,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\state\SoldState.java,state.SoldState,class,2,3,1,2,5,1,0,0,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\abstractfactory\lab\HardPlastic.java,abstractfactory.lab.HardPlastic,class,1,2,1,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\abstractfactory\lab\KidsPackFactory.java,abstractfactory.lab.KidsPackFactory,class,7,8,1,7,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\facade\ProfessionalDetailVerifier.java,facade.ProfessionalDetailVerifier,class,1,3,2,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\abstractfactory\lab\BuildOrder.java,abstractfactory.lab.BuildOrder,class,7,7,0,7,10,1,0,10,0,0.25,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,1,0,1,0,0,0,38,0,2,0,0,0,0,0,4,0,2,2,0,0,0,13,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\flyweight\lab\LocationFactory.java,flyweight.lab.LocationFactory,class,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\iterator\NameRepository.java,iterator.NameRepository,class,3,4,1,3,1,1,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,16,1,0,0,0,0,6,0,1,0,1,0,0,1,0,5,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\factorymethod\ClamPizza.java,factorymethod.ClamPizza,class,1,2,1,1,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\abstractfactory\lab\EverydayValue.java,abstractfactory.lab.EverydayValue,class,1,2,1,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\iterator\lab\IteratorClient.java,iterator.lab.IteratorClient,class,2,2,0,2,2,1,0,4,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,2,0,2,1,0,0,0,8,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\facade\LoanManagerBefore.java,facade.LoanManagerBefore,class,7,7,0,7,3,1,0,8,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,7,0,7,1,0,0,0,29,1,0
